,N,dim,std,jump,jump_prob,ve,L2,L2_true
73,2,1,0.01,0.3,0.5,0.001,3.6444,1.86487
74,2,1,0.01,0.3,0.5,0.001,3.65588,1.89213
75,2,1,0.01,0.3,0.5,0.001,3.65657,1.89284
76,2,1,0.01,0.3,0.5,0.001,3.65347,1.88823
77,2,1,0.01,0.3,0.5,0.001,3.64746,1.87517
78,2,1,0.01,0.3,0.5,0.001,3.85831,2.24294
79,2,1,0.01,0.3,0.5,0.001,3.64381,1.85069
80,2,1,0.01,0.3,0.5,0.001,3.64137,1.84519
81,2,1,0.01,0.3,0.5,0.001,3.64867,1.8778
82,2,1,0.01,0.3,0.5,0.001,3.64649,1.87337
83,2,1,0.01,0.3,0.5,0.001,3.85849,2.24302
84,2,1,0.01,0.3,0.5,0.001,3.8493,2.22833
85,2,1,0.01,0.3,0.5,0.001,3.64611,1.85446
86,2,1,0.01,0.3,0.5,0.001,3.65268,1.88474
87,2,1,0.01,0.3,0.5,0.001,3.64489,1.85226
88,2,1,0.01,0.3,0.5,0.001,3.64661,1.85464
89,2,1,0.01,0.3,0.5,0.001,3.6503,1.88203
90,2,1,0.01,0.3,0.5,0.001,3.65301,1.88546
91,2,1,0.01,0.3,0.5,0.001,3.6552,1.89053
92,2,1,0.01,0.3,0.5,0.001,3.64502,1.87037
93,2,1,0.01,0.3,0.5,0.001,3.65193,1.88493
94,2,1,0.01,0.3,0.5,0.001,3.65148,1.88438
95,2,1,0.01,0.3,0.5,0.001,3.65031,1.88152
96,2,1,0.01,0.3,0.5,0.001,3.64554,1.8535
97,2,1,0.01,0.3,0.5,0.001,3.64438,1.86681
98,2,1,0.01,0.3,0.5,0.001,3.64028,1.85745
99,2,1,0.01,0.3,0.5,0.001,3.65647,1.89205
0,2,1,0.05,0.3,0.5,0.001,1.42274,1.26746
1,2,1,0.05,0.3,0.5,0.001,1.42988,1.27765
2,2,1,0.05,0.3,0.5,0.001,1.41391,1.25261
3,2,1,0.05,0.3,0.5,0.001,1.48325,1.34003
4,2,1,0.05,0.3,0.5,0.001,1.47712,1.33301
5,2,1,0.05,0.3,0.5,0.001,1.89577,1.77673
6,2,1,0.05,0.3,0.5,0.001,1.41507,1.25544
7,2,1,0.05,0.3,0.5,0.001,1.46949,1.32486
8,2,1,0.05,0.3,0.5,0.001,1.41324,1.25229
9,2,1,0.05,0.3,0.5,0.001,1.41561,1.25401
10,2,1,0.05,0.3,0.5,0.001,1.78655,1.65631
11,2,1,0.05,0.3,0.5,0.001,1.45589,1.30963
12,2,1,0.05,0.3,0.5,0.001,1.83668,1.70644
13,2,1,0.05,0.3,0.5,0.001,1.89581,1.77729
14,2,1,0.05,0.3,0.5,0.001,1.50349,1.36176
15,2,1,0.05,0.3,0.5,0.001,1.41075,1.24955
16,2,1,0.05,0.3,0.5,0.001,1.84097,1.71765
17,2,1,0.05,0.3,0.5,0.001,1.75277,1.6187
18,2,1,0.05,0.3,0.5,0.001,1.89266,1.77341
19,2,1,0.05,0.3,0.5,0.001,1.41525,1.2539
20,2,1,0.05,0.3,0.5,0.001,1.4364,1.28592
21,2,1,0.05,0.3,0.5,0.001,1.44534,1.29721
22,2,1,0.05,0.3,0.5,0.001,1.41315,1.25163
23,2,1,0.05,0.3,0.5,0.001,1.8777,1.75503
24,2,1,0.05,0.3,0.5,0.001,1.41051,1.24851
25,2,1,0.05,0.3,0.5,0.001,1.49766,1.35549
26,2,1,0.05,0.3,0.5,0.001,1.88459,1.75972
27,2,1,0.05,0.3,0.5,0.001,1.44429,1.29591
28,2,1,0.05,0.3,0.5,0.001,1.41435,1.25267
29,2,1,0.05,0.3,0.5,0.001,1.44591,1.29754
30,2,1,0.05,0.3,0.5,0.001,1.41545,1.2543
