#time(sec):	Om (Hz)	tswh0:	tswh1:	tswh2:	tswh3:	tswh4:	tswh5:	tswh6:	tswh7:	tswm0:	tswm1:	tswm2:	tswm3:	tswm4:	tswm5:	tswm6:	tswm7:	tswl0:	tswl1:	tswl2:	tswl3:	tswl4:	tswl5:	tswl6:	tswl7:
24198.9	0.0140	40.2507	40.1040	40.0790	40.2203	40.2681	40.3417	40.4125	40.3748	40.3338	40.1606	40.2183	40.3156	40.3699	40.4183	40.4893	40.3769	40.4188	40.3205	40.3170	40.4711	40.6155	40.7036	40.5810	40.3969
24202.3	0.0140	40.2532	40.1090	40.0790	40.2136	40.2718	40.3406	40.4077	40.3701	40.3351	40.1689	40.2143	40.3048	40.3686	40.4317	40.4851	40.3795	40.4202	40.3217	40.3207	40.4723	40.6058	40.7120	40.5734	40.3969
24205.7	0.0140	40.2532	40.1090	40.0801	40.1976	40.2523	40.3417	40.4041	40.3689	40.3363	40.1741	40.2117	40.2927	40.3635	40.4451	40.4851	40.3755	40.4188	40.3239	40.3220	40.4735	40.5998	40.7134	40.5632	40.3930
24209.3	0.0140	40.2495	40.1016	40.0812	40.1843	40.2108	40.3417	40.4053	40.3772	40.3388	40.1803	40.2117	40.2846	40.3596	40.4544	40.4872	40.3755	40.4230	40.3262	40.3220	40.4723	40.5901	40.7022	40.5530	40.3943
24212.7	0.0140	40.2445	40.0929	40.0790	40.1643	40.1827	40.3438	40.4161	40.3807	40.3400	40.1876	40.2090	40.2778	40.3518	40.4575	40.4862	40.3769	40.4230	40.3262	40.3244	40.4617	40.6010	40.6896	40.5453	40.3890
24216.1	0.0140	40.2432	40.0868	40.0757	40.1364	40.1596	40.3417	40.4256	40.3843	40.3412	40.1918	40.2051	40.2684	40.3390	40.4595	40.4862	40.3769	40.4245	40.3273	40.3232	40.4558	40.5913	40.6770	40.5352	40.3982
24219.5	0.0140	40.2382	40.0819	40.0779	40.1138	40.1426	40.3373	40.4269	40.3890	40.3425	40.1949	40.2038	40.2590	40.3274	40.4616	40.4841	40.3795	40.4216	40.3296	40.3195	40.4558	40.5925	40.6643	40.5301	40.4048
24223.0	0.0140	40.2245	40.0757	40.0790	40.0926	40.1304	40.3340	40.4173	40.3902	40.3412	40.1907	40.2038	40.2496	40.3171	40.4647	40.4788	40.3795	40.4245	40.3319	40.3182	40.4664	40.5998	40.6476	40.5288	40.4140
24226.4	0.0140	40.2095	40.0621	40.0779	40.0780	40.1304	40.3275	40.3993	40.3902	40.3449	40.1866	40.2038	40.2401	40.3081	40.4554	40.4715	40.3821	40.4259	40.3262	40.3121	40.4865	40.6070	40.6378	40.5301	40.4232
24229.8	0.0140	40.1908	40.0474	40.0757	40.0820	40.1304	40.3210	40.3909	40.3914	40.3437	40.1845	40.2024	40.2281	40.2965	40.4471	40.4683	40.3848	40.4273	40.3205	40.3059	40.5054	40.5961	40.6252	40.5339	40.4390
24233.2	0.0140	40.1783	40.0339	40.0768	40.0953	40.1304	40.3177	40.3885	40.3902	40.3449	40.1803	40.1985	40.2200	40.2863	40.4420	40.4641	40.3874	40.4329	40.3149	40.2997	40.5160	40.5586	40.6140	40.5415	40.4548
24236.9	0.0140	40.1671	40.0216	40.0703	40.1112	40.1377	40.3133	40.3849	40.3878	40.3437	40.1730	40.1879	40.2146	40.2837	40.4255	40.4600	40.3888	40.4400	40.3092	40.2947	40.5219	40.5236	40.5986	40.5517	40.4680
24240.3	0.0140	40.1634	40.0142	40.0562	40.1258	40.1462	40.3079	40.3789	40.3890	40.3449	40.1699	40.1800	40.2079	40.2785	40.4121	40.4589	40.3967	40.4456	40.3035	40.2923	40.5278	40.5031	40.6112	40.5708	40.4719
24243.7	0.0140	40.1584	40.0130	40.0442	40.1351	40.1535	40.2981	40.3706	40.3878	40.3486	40.1741	40.1708	40.2092	40.2708	40.4008	40.4547	40.4033	40.4541	40.2934	40.3034	40.5361	40.4887	40.6168	40.5874	40.4798
24247.2	0.0140	40.1597	40.0204	40.0247	40.1351	40.1414	40.2905	40.3694	40.3890	40.3523	40.1814	40.1629	40.2066	40.2644	40.3915	40.4526	40.4100	40.4612	40.2854	40.3108	40.5409	40.4778	40.6266	40.5989	40.5062
24250.6	0.0140	40.1721	40.0277	39.9954	40.1271	40.1268	40.2829	40.3646	40.3902	40.3548	40.1866	40.1524	40.2066	40.2606	40.3791	40.4526	40.4153	40.4696	40.2832	40.3182	40.5385	40.4694	40.6336	40.6053	40.5181
24254.0	0.0140	40.1821	40.0376	39.9673	40.1258	40.1244	40.2753	40.3526	40.3890	40.3598	40.1949	40.1458	40.2039	40.2580	40.3730	40.4484	40.4219	40.4781	40.2888	40.3306	40.5349	40.4634	40.6434	40.6129	40.5247
24257.4	0.0140	40.1883	40.0400	39.9478	40.1218	40.1304	40.2699	40.3407	40.3949	40.3635	40.2032	40.1484	40.2052	40.2555	40.3689	40.4453	40.4285	40.4852	40.3001	40.3430	40.5326	40.4574	40.6518	40.6193	40.5234
24260.8	0.0140	40.1958	40.0523	39.9337	40.1125	40.1232	40.2666	40.3335	40.4008	40.3684	40.2136	40.1576	40.2052	40.2555	40.3648	40.4411	40.4338	40.4937	40.3103	40.3468	40.5338	40.4550	40.6630	40.6232	40.5168
24264.5	0.0140	40.2008	40.0695	39.9262	40.1045	40.0989	40.2633	40.3299	40.4044	40.3758	40.2230	40.1708	40.2066	40.2593	40.3627	40.4390	40.4365	40.5036	40.3205	40.3530	40.5326	40.4525	40.6700	40.6244	40.5115
24267.9	0.0140	40.2083	40.0831	39.9240	40.0913	40.0698	40.2568	40.3299	40.4067	40.3833	40.2334	40.1866	40.2066	40.2606	40.3606	40.4400	40.4391	40.5064	40.3285	40.3554	40.5290	40.4477	40.6657	40.6206	40.5115
24271.3	0.0140	40.2158	40.0966	39.9186	40.0833	40.0444	40.2492	40.3371	40.4044	40.3895	40.2418	40.2011	40.2012	40.2631	40.3606	40.4390	40.4431	40.5107	40.3387	40.3554	40.5243	40.4441	40.6616	40.6168	40.5036
24274.7	0.0140	40.2208	40.1102	39.9165	40.0846	40.0359	40.2395	40.3454	40.4032	40.3956	40.2512	40.2130	40.2012	40.2619	40.3586	40.4411	40.4431	40.5135	40.3500	40.3517	40.5196	40.4381	40.6518	40.6117	40.4996
24278.2	0.0140	40.2270	40.1164	39.9229	40.0860	40.0359	40.2340	40.3443	40.4032	40.3981	40.2595	40.2209	40.1945	40.2503	40.3555	40.4411	40.4431	40.5163	40.3591	40.3592	40.5148	40.4321	40.6462	40.6066	40.4957
24281.6	0.0140	40.2332	40.1127	39.9316	40.0833	40.0420	40.2308	40.3443	40.4044	40.4018	40.2668	40.2275	40.1878	40.2452	40.3493	40.4411	40.4418	40.5206	40.3659	40.3616	40.5042	40.4249	40.6350	40.6014	40.4957
24285.0	0.0140	40.2357	40.1077	39.9424	40.0820	40.0589	40.2286	40.3466	40.4032	40.4043	40.2720	40.2341	40.1864	40.2375	40.3380	40.4421	40.4445	40.5206	40.3727	40.3728	40.4947	40.4165	40.6266	40.5976	40.4996
24288.4	0.0140	40.2407	40.1065	39.9510	40.0833	40.0698	40.2210	40.3502	40.4044	40.4068	40.2783	40.2434	40.1824	40.2324	40.3257	40.4442	40.4445	40.5262	40.3807	40.3877	40.4829	40.4093	40.6196	40.5963	40.5036
24292.0	0.0140	40.2445	40.1003	39.9564	40.0900	40.0698	40.2134	40.3526	40.4008	40.4093	40.2835	40.2526	40.1851	40.2285	40.3175	40.4442	40.4445	40.5291	40.3943	40.4051	40.4735	40.4033	40.6126	40.5963	40.5075
24295.4	0.0140	40.2482	40.0966	39.9629	40.0979	40.0722	40.2037	40.3562	40.3926	40.4155	40.2909	40.2632	40.1878	40.2260	40.3062	40.4400	40.4484	40.5362	40.4034	40.4201	40.4640	40.3949	40.6126	40.5951	40.5128
24298.8	0.0140	40.2520	40.0929	39.9662	40.1059	40.0734	40.1940	40.3514	40.3878	40.4204	40.2940	40.2645	40.1891	40.2221	40.3001	40.4359	40.4484	40.5461	40.4125	40.4338	40.4628	40.3901	40.6098	40.5925	40.5181
24302.2	0.0140	40.2532	40.0880	39.9640	40.1045	40.0589	40.1853	40.3407	40.3855	40.4266	40.3034	40.2645	40.1958	40.2221	40.2888	40.4296	40.4471	40.5574	40.4217	40.4450	40.4617	40.3877	40.6000	40.5951	40.5287
24305.7	0.0140	40.2557	40.0905	39.9662	40.0900	40.0468	40.1788	40.3275	40.3831	40.4353	40.3149	40.2579	40.2012	40.2196	40.2765	40.4243	40.4458	40.5645	40.4262	40.4537	40.4640	40.3817	40.5917	40.5951	40.5300
24309.1	0.0140	40.2658	40.1114	39.9727	40.0740	40.0287	40.1745	40.3180	40.3796	40.4440	40.3285	40.2447	40.2052	40.2234	40.2663	40.4191	40.4484	40.5688	40.4308	40.4599	40.4688	40.3769	40.5610	40.5951	40.5247
24312.5	0.0140	40.2720	40.1349	39.9802	40.0502	40.0045	40.1745	40.3156	40.3748	40.4514	40.3432	40.2262	40.2039	40.2221	40.2551	40.4139	40.4498	40.5745	40.4410	40.4637	40.4723	40.3745	40.5317	40.5938	40.5221
24315.9	0.0140	40.2770	40.1559	39.9943	40.0290	39.9852	40.1756	40.3132	40.3678	40.4539	40.3547	40.2183	40.1998	40.2157	40.2479	40.4055	40.4511	40.5787	40.4513	40.4699	40.4794	40.3697	40.5095	40.5989	40.5208
24319.5	0.0140	40.2883	40.1720	40.0225	40.0304	39.9816	40.1723	40.3096	40.3642	40.4552	40.3642	40.2275	40.1891	40.2068	40.2438	40.3982	40.4524	40.5816	40.4627	40.4774	40.4876	40.3614	40.4928	40.6027	40.5393
24323.0	0.0140	40.2958	40.1831	40.0453	40.0515	39.9852	40.1691	40.3049	40.3666	40.4552	40.3747	40.2328	40.1864	40.2004	40.2326	40.3909	40.4524	40.5802	40.4764	40.4786	40.4876	40.3530	40.4748	40.6078	40.5525
24326.4	0.0140	40.3033	40.1918	40.0692	40.0701	40.0238	40.1669	40.3013	40.3654	40.4552	40.3820	40.2368	40.1878	40.1965	40.2214	40.3805	40.4524	40.5787	40.5027	40.4799	40.4841	40.3482	40.4595	40.6078	40.5459
24329.9	0.0140	40.3083	40.2041	40.0899	40.0886	40.0492	40.1626	40.2965	40.3642	40.4552	40.3904	40.2447	40.1958	40.2029	40.2122	40.3690	40.4511	40.5802	40.5393	40.4849	40.4770	40.3398	40.4443	40.6002	40.5446
24333.4	0.0140	40.3134	40.2128	40.1084	40.1072	40.0311	40.1572	40.2941	40.3595	40.4564	40.3957	40.2619	40.2039	40.2157	40.2040	40.3565	40.4458	40.5787	40.5679	40.4924	40.4676	40.3374	40.4277	40.5951	40.5498
24336.8	0.0140	40.3184	40.2215	40.1280	40.1284	40.0178	40.1518	40.2858	40.3501	40.4564	40.4009	40.2910	40.2146	40.2273	40.2020	40.3460	40.4431	40.5816	40.5886	40.4974	40.4581	40.3362	40.4138	40.5874	40.5591
24340.2	0.0140	40.3234	40.2327	40.1443	40.1537	40.0129	40.1475	40.2786	40.3336	40.4576	40.4072	40.3189	40.2267	40.2285	40.1959	40.3335	40.4405	40.5802	40.6127	40.4974	40.4522	40.3386	40.4014	40.5734	40.5790
24343.6	0.0140	40.3272	40.2426	40.1607	40.1856	40.0081	40.1453	40.2513	40.3265	40.4601	40.4125	40.3348	40.2375	40.2388	40.1877	40.3221	40.4352	40.5802	40.6173	40.4961	40.4452	40.3386	40.3917	40.5594	40.5856
24347.2	0.0140	40.3309	40.2513	40.1848	40.2163	40.0202	40.1399	40.2168	40.3277	40.4614	40.4188	40.3481	40.2509	40.2567	40.1785	40.3127	40.4352	40.5830	40.6173	40.5024	40.4428	40.3434	40.3848	40.5441	40.5618
24350.7	0.0140	40.3334	40.2513	40.2132	40.2430	40.0444	40.1313	40.2037	40.3253	40.4639	40.4262	40.3547	40.2590	40.2760	40.1622	40.3013	40.4338	40.5830	40.6161	40.5049	40.4393	40.3518	40.3765	40.5402	40.5565
24354.1	0.0140	40.3334	40.2600	40.2274	40.2577	40.0553	40.1183	40.1990	40.3135	40.4626	40.4304	40.3574	40.2711	40.2965	40.1490	40.2919	40.4338	40.5787	40.6104	40.5086	40.4369	40.3590	40.3654	40.5402	40.5565
24357.5	0.0140	40.3372	40.2587	40.2362	40.2711	40.0674	40.1054	40.1931	40.3041	40.4614	40.4356	40.3600	40.2778	40.3120	40.1449	40.2857	40.4285	40.5745	40.6047	40.5186	40.4369	40.3673	40.3682	40.5428	40.5551
24361.0	0.0140	40.3384	40.2513	40.2395	40.2844	40.0637	40.0946	40.1729	40.2994	40.4589	40.4346	40.3640	40.2805	40.3209	40.1460	40.2794	40.4272	40.5716	40.6035	40.5361	40.4381	40.3733	40.3751	40.5453	40.5565
24364.4	0.0140	40.3397	40.2376	40.2362	40.2938	40.0613	40.0892	40.1433	40.2959	40.4576	40.4346	40.3707	40.2873	40.3274	40.1541	40.2711	40.4206	40.5674	40.6001	40.5524	40.4404	40.3793	40.3848	40.5453	40.5472
24367.8	0.0140	40.3359	40.2215	40.2351	40.3032	40.0698	40.0925	40.1138	40.2877	40.4539	40.4304	40.3853	40.2940	40.3338	40.1653	40.2649	40.4153	40.5617	40.5909	40.5699	40.4393	40.3829	40.3889	40.5453	40.5406
24371.2	0.0140	40.3334	40.2116	40.2329	40.3099	40.0855	40.0968	40.0866	40.2830	40.4502	40.4283	40.4053	40.3021	40.3377	40.1694	40.2545	40.4086	40.5589	40.5737	40.5938	40.4404	40.3853	40.3875	40.5390	40.5525
24374.8	0.0140	40.3309	40.2041	40.2340	40.3166	40.1013	40.1043	40.0831	40.2783	40.4452	40.4251	40.4212	40.3129	40.3390	40.1765	40.2483	40.4007	40.5560	40.5611	40.6151	40.4475	40.3889	40.3875	40.5288	40.5432
24378.2	0.0140	40.3259	40.1967	40.2395	40.3287	40.1195	40.1140	40.0807	40.2747	40.4390	40.4220	40.4319	40.3183	40.3480	40.1846	40.2410	40.3941	40.5532	40.5553	40.6264	40.4664	40.3913	40.3834	40.5186	40.5234
24381.6	0.0140	40.3184	40.1893	40.2450	40.3340	40.1450	40.1205	40.0760	40.2700	40.4353	40.4135	40.4413	40.3250	40.3518	40.1959	40.2379	40.3874	40.5518	40.5485	40.6289	40.4912	40.3949	40.3792	40.5085	40.5155
24385.1	0.0140	40.3071	40.1843	40.2515	40.3246	40.1596	40.1291	40.0748	40.2665	40.4316	40.4093	40.4439	40.3291	40.3544	40.2060	40.2358	40.3795	40.5503	40.5381	40.6252	40.5089	40.3973	40.3792	40.4983	40.5023
24388.5	0.0140	40.2958	40.1831	40.2581	40.3206	40.1767	40.1334	40.0724	40.2618	40.4279	40.4041	40.4479	40.3372	40.3596	40.2152	40.2317	40.3769	40.5489	40.5290	40.6164	40.5172	40.4129	40.3779	40.4907	40.5194
24391.9	0.0140	40.2783	40.1880	40.2658	40.3206	40.1876	40.1345	40.0665	40.2524	40.4241	40.3988	40.4386	40.3453	40.3635	40.2234	40.2307	40.3676	40.5475	40.5221	40.6101	40.5184	40.4321	40.3834	40.4932	40.5419
24395.3	0.0140	40.2620	40.1930	40.2702	40.3273	40.1986	40.1356	40.0607	40.2372	40.4217	40.3988	40.4306	40.3534	40.3725	40.2295	40.2286	40.3623	40.5503	40.5164	40.6076	40.5219	40.4513	40.3834	40.5046	40.5260
24398.7	0.0140	40.2457	40.1955	40.2757	40.3367	40.2071	40.1367	40.0571	40.2172	40.4217	40.3957	40.4239	40.3561	40.3828	40.2326	40.2275	40.3570	40.5574	40.5107	40.6076	40.5290	40.4754	40.3848	40.5097	40.5062
24402.4	0.0140	40.2270	40.1992	40.2801	40.3488	40.2169	40.1356	40.0536	40.1985	40.4192	40.3936	40.4159	40.3615	40.3905	40.2387	40.2255	40.3491	40.5617	40.5141	40.6101	40.5338	40.4899	40.3848	40.5123	40.5327
24405.8	0.0140	40.2045	40.2041	40.2790	40.3555	40.2339	40.1388	40.0406	40.1821	40.4217	40.3883	40.4119	40.3683	40.3970	40.2418	40.2224	40.3451	40.5603	40.5233	40.6151	40.5290	40.4983	40.3848	40.5072	40.5313
24409.2	0.0140	40.1833	40.2091	40.2768	40.3582	40.2364	40.1410	40.0336	40.1704	40.4217	40.3862	40.4106	40.3764	40.4047	40.2459	40.2203	40.3372	40.5574	40.5358	40.6227	40.5349	40.4959	40.3862	40.4996	40.5089
24412.6	0.0140	40.1646	40.2128	40.2724	40.3582	40.2376	40.1464	40.0289	40.1564	40.4192	40.3852	40.4173	40.3872	40.4099	40.2479	40.2182	40.3319	40.5503	40.5473	40.6101	40.5278	40.4983	40.3903	40.4881	40.4812
24416.0	0.0140	40.1460	40.2103	40.2735	40.3542	40.2425	40.1453	40.0347	40.1389	40.4179	40.3852	40.4266	40.3994	40.4125	40.2571	40.2213	40.3227	40.5461	40.5542	40.5925	40.5207	40.5019	40.3862	40.4742	40.4574
24419.4	0.0140	40.1298	40.2041	40.2735	40.3488	40.2461	40.1475	40.0512	40.1179	40.4167	40.3852	40.4359	40.4062	40.4138	40.2653	40.2224	40.3147	40.5404	40.5633	40.5887	40.5278	40.5079	40.3875	40.4653	40.4443
24422.9	0.0140	40.1149	40.1918	40.2713	40.3501	40.2535	40.1496	40.0607	40.0934	40.4105	40.3904	40.4453	40.4130	40.4112	40.2694	40.2244	40.3042	40.5333	40.5725	40.5925	40.5373	40.5272	40.3931	40.4577	40.4311
24426.3	0.0140	40.0938	40.1819	40.2746	40.3488	40.2584	40.1507	40.0654	40.0759	40.3994	40.3957	40.4559	40.4157	40.4099	40.2765	40.2275	40.2936	40.5291	40.5737	40.5925	40.5444	40.5526	40.4027	40.4501	40.4206
24429.9	0.0140	40.0727	40.1757	40.2823	40.3474	40.2620	40.1550	40.0736	40.0608	40.3857	40.4020	40.4626	40.4238	40.4099	40.2858	40.2307	40.2831	40.5220	40.5679	40.5938	40.5515	40.5707	40.4110	40.4450	40.4061
24433.3	0.0140	40.0566	40.1645	40.2856	40.3461	40.2547	40.1594	40.0724	40.0503	40.3721	40.4009	40.4639	40.4265	40.4189	40.2991	40.2327	40.2739	40.5206	40.5691	40.5913	40.5634	40.5828	40.4166	40.4425	40.4035
24436.7	0.0140	40.0442	40.1633	40.2867	40.3434	40.2181	40.1658	40.0701	40.0422	40.3622	40.3915	40.4733	40.4265	40.4293	40.3216	40.2358	40.2660	40.5135	40.5622	40.5975	40.5788	40.5877	40.4193	40.4387	40.4008
24440.2	0.0140	40.0355	40.1621	40.2889	40.3367	40.1937	40.1669	40.0630	40.0376	40.3523	40.3799	40.4760	40.4238	40.4461	40.3360	40.2400	40.2594	40.5036	40.5553	40.6038	40.5966	40.5889	40.4207	40.4361	40.3969
24443.7	0.0140	40.0306	40.1608	40.2955	40.3246	40.1791	40.1691	40.0642	40.0318	40.3400	40.3694	40.4706	40.4252	40.4616	40.3514	40.2462	40.2515	40.4951	40.5622	40.6063	40.6037	40.5877	40.4249	40.4298	40.3877
24447.1	0.0140	40.0281	40.1621	40.3031	40.3099	40.1584	40.1766	40.0559	40.0248	40.3301	40.3558	40.4493	40.4279	40.4759	40.3627	40.2555	40.2476	40.4866	40.5588	40.5975	40.6073	40.5901	40.4290	40.4247	40.3811
24450.5	0.0140	40.0232	40.1645	40.3042	40.3193	40.1438	40.1896	40.0383	40.0167	40.3190	40.3463	40.4346	40.4320	40.4901	40.3740	40.2597	40.2384	40.4767	40.5427	40.5850	40.6073	40.5949	40.4318	40.4197	40.3667
24453.9	0.0140	40.0219	40.1682	40.3031	40.3273	40.1572	40.2015	40.0053	40.0097	40.3054	40.3401	40.4212	40.4320	40.5018	40.3853	40.2607	40.2344	40.4668	40.5267	40.5750	40.5978	40.6010	40.4360	40.4159	40.3588
24457.5	0.0140	40.0219	40.1707	40.3021	40.2952	40.1852	40.2145	39.9807	40.0190	40.2931	40.3338	40.4133	40.4333	40.5070	40.3977	40.2597	40.2278	40.4569	40.5072	40.5737	40.5847	40.6167	40.4360	40.4159	40.3536
24460.9	0.0140	40.0232	40.1744	40.3021	40.2564	40.2047	40.2254	39.9889	40.0341	40.2833	40.3306	40.4039	40.4306	40.4992	40.4100	40.2576	40.2186	40.4527	40.4810	40.5737	40.5835	40.6276	40.4401	40.4159	40.3431
24464.3	0.0140	40.0269	40.1806	40.3031	40.2430	40.2181	40.2373	40.0100	40.0480	40.2722	40.3296	40.3946	40.4306	40.4927	40.4183	40.2524	40.2134	40.4527	40.4593	40.5699	40.5705	40.6446	40.4429	40.4184	40.3313
24467.8	0.0140	40.0331	40.1880	40.3053	40.2243	40.2278	40.2536	40.0347	40.0620	40.2636	40.3285	40.3880	40.4320	40.4888	40.4265	40.2524	40.2134	40.4485	40.4490	40.5511	40.5574	40.6640	40.4470	40.4159	40.3235
24471.2	0.0140	40.0405	40.1930	40.3053	40.2136	40.2388	40.2688	40.0571	40.0690	40.2562	40.3275	40.3866	40.4320	40.4863	40.4348	40.2524	40.2147	40.4499	40.4501	40.5399	40.5551	40.6786	40.4512	40.4133	40.3235
24474.6	0.0140	40.0541	40.2017	40.3053	40.2150	40.2547	40.2807	40.0866	40.0771	40.2525	40.3275	40.3826	40.4333	40.4901	40.4440	40.2566	40.2121	40.4470	40.4604	40.5374	40.5563	40.6847	40.4637	40.4159	40.3274
24478.0	0.0140	40.0628	40.2079	40.3042	40.2190	40.2669	40.2905	40.1090	40.0852	40.2525	40.3275	40.3760	40.4306	40.4914	40.4502	40.2628	40.2134	40.4428	40.4695	40.5286	40.5503	40.6823	40.4762	40.4184	40.3326
24481.4	0.0140	40.0702	40.2103	40.3021	40.2256	40.2804	40.2992	40.1256	40.0922	40.2488	40.3285	40.3707	40.4265	40.4888	40.4626	40.2711	40.2134	40.4428	40.4810	40.5211	40.5515	40.6835	40.4789	40.4247	40.3326
24485.1	0.0140	40.0789	40.2079	40.2955	40.2230	40.2926	40.3068	40.1516	40.0934	40.2476	40.3264	40.3653	40.4198	40.4850	40.4740	40.2794	40.2108	40.4414	40.4878	40.5086	40.5503	40.6689	40.4734	40.4260	40.3313
24488.5	0.0140	40.0839	40.1930	40.2812	40.2230	40.3024	40.3166	40.1788	40.0992	40.2488	40.3275	40.3600	40.4130	40.4875	40.4812	40.2898	40.2121	40.4428	40.4935	40.5011	40.5480	40.6567	40.4706	40.4311	40.3248
24491.9	0.0140	40.0925	40.1819	40.2625	40.2256	40.3085	40.3231	40.2026	40.1121	40.2476	40.3243	40.3587	40.4076	40.4875	40.4802	40.3002	40.2094	40.4414	40.4935	40.4911	40.5456	40.6458	40.4665	40.4323	40.3313
24495.3	0.0140	40.1062	40.1757	40.2439	40.2337	40.3171	40.3319	40.2144	40.1307	40.2476	40.3181	40.3481	40.4035	40.4785	40.4771	40.3096	40.2094	40.4456	40.4992	40.4861	40.5444	40.6361	40.4609	40.4361	40.3457
24498.7	0.0140	40.1211	40.1769	40.2285	40.2390	40.3245	40.3373	40.2263	40.1482	40.2488	40.3128	40.3242	40.3967	40.4603	40.4699	40.3179	40.2108	40.4470	40.4992	40.4799	40.5420	40.6264	40.4623	40.4387	40.3680
24502.1	0.0140	40.1348	40.1843	40.2143	40.2310	40.3208	40.3406	40.2358	40.1622	40.2513	40.3107	40.2990	40.3913	40.4396	40.4647	40.3210	40.2094	40.4527	40.5027	40.4761	40.5397	40.6155	40.4595	40.4463	40.4061
24505.6	0.0140	40.1485	40.1918	40.2055	40.2163	40.3196	40.3428	40.2406	40.1739	40.2537	40.3107	40.2884	40.3872	40.4228	40.4606	40.3273	40.2094	40.4626	40.5118	40.4687	40.5409	40.6070	40.4554	40.4551	40.4271
24509.0	0.0140	40.1584	40.2004	40.2066	40.2056	40.2987	40.3449	40.2465	40.1833	40.2550	40.3097	40.2870	40.3818	40.4073	40.4523	40.3314	40.2121	40.4781	40.5187	40.4562	40.5385	40.5961	40.4526	40.4665	40.4350
24512.6	0.0140	40.1696	40.2116	40.2077	40.1910	40.2792	40.3460	40.2489	40.1891	40.2599	40.3118	40.2884	40.3751	40.3931	40.4399	40.3325	40.2134	40.4937	40.5255	40.4437	40.5326	40.5828	40.4512	40.4754	40.4482
24516.0	0.0140	40.1759	40.2215	40.2044	40.1776	40.2571	40.3449	40.2537	40.1915	40.2623	40.3170	40.2924	40.3629	40.3841	40.4296	40.3377	40.2160	40.5121	40.5347	40.4338	40.5255	40.5695	40.4484	40.4869	40.4587
24519.4	0.0140	40.1833	40.2314	40.2033	40.1683	40.2388	40.3428	40.2620	40.1962	40.2648	40.3202	40.2990	40.3534	40.3647	40.4193	40.3419	40.2186	40.5319	40.5324	40.4213	40.5172	40.5550	40.4443	40.5046	40.4719
24522.8	0.0140	40.1908	40.2389	40.2001	40.1617	40.2230	40.3351	40.2608	40.1938	40.2746	40.3243	40.3003	40.3467	40.3480	40.3997	40.3460	40.2213	40.5518	40.5278	40.4113	40.5077	40.5429	40.4387	40.5237	40.4851
24526.3	0.0140	40.1945	40.2463	40.2044	40.1484	40.2120	40.3242	40.2679	40.1938	40.2845	40.3306	40.3030	40.3358	40.3338	40.3822	40.3512	40.2252	40.5702	40.5221	40.4039	40.4994	40.5272	40.4304	40.5402	40.5062
24529.7	0.0140	40.1995	40.2513	40.2099	40.1431	40.1864	40.3133	40.2786	40.1938	40.2907	40.3369	40.2963	40.3210	40.3287	40.3658	40.3544	40.2318	40.5901	40.5210	40.3989	40.4912	40.5116	40.4263	40.5504	40.5313
24533.1	0.0140	40.2058	40.2550	40.2132	40.1391	40.1620	40.3036	40.2691	40.1973	40.3030	40.3432	40.3003	40.3088	40.3222	40.3545	40.3575	40.2357	40.6043	40.5187	40.3964	40.4829	40.4911	40.4193	40.5581	40.5551
24536.5	0.0140	40.2133	40.2575	40.2176	40.1417	40.1474	40.2927	40.2453	40.2020	40.3128	40.3495	40.2990	40.2981	40.3068	40.3401	40.3575	40.2423	40.6143	40.5164	40.3977	40.4735	40.4682	40.4097	40.5657	40.5830
24540.1	0.0140	40.2257	40.2600	40.2198	40.1470	40.1389	40.2807	40.2216	40.2126	40.3252	40.3589	40.3003	40.2927	40.2952	40.3288	40.3575	40.2489	40.6243	40.5175	40.3939	40.4605	40.4501	40.4097	40.5785	40.6108
24543.5	0.0140	40.2370	40.2649	40.2220	40.1484	40.1292	40.2699	40.2026	40.2243	40.3351	40.3642	40.3016	40.2913	40.2798	40.3186	40.3575	40.2568	40.6299	40.5187	40.3939	40.4475	40.4429	40.4180	40.5912	40.6374
24546.9	0.0140	40.2470	40.2637	40.2274	40.1484	40.1074	40.2590	40.1729	40.2372	40.3474	40.3726	40.3030	40.2873	40.2696	40.3062	40.3617	40.2620	40.6356	40.5221	40.3927	40.4369	40.4345	40.4069	40.6040	40.6560
24550.3	0.0140	40.2570	40.2538	40.2220	40.1324	40.0880	40.2416	40.1836	40.2489	40.3598	40.3768	40.3069	40.2832	40.2567	40.2960	40.3658	40.2699	40.6399	40.5301	40.3927	40.4310	40.4273	40.3875	40.6129	40.6666
24553.8	0.0140	40.2683	40.2500	40.1946	40.1019	40.0468	40.2254	40.2144	40.2606	40.3734	40.3831	40.3136	40.2819	40.2465	40.2858	40.3679	40.2818	40.6428	40.5336	40.3939	40.4204	40.4189	40.3779	40.6206	40.6653
24557.2	0.0140	40.2783	40.2376	40.1651	40.0860	40.0178	40.2102	40.2311	40.2724	40.3882	40.3883	40.3228	40.2738	40.2362	40.2714	40.3658	40.2936	40.6470	40.5381	40.3964	40.4145	40.4225	40.3958	40.6219	40.6640
24560.6	0.0140	40.2858	40.2277	40.1433	40.0793	39.9973	40.2015	40.2430	40.2783	40.4056	40.3936	40.3228	40.2644	40.2183	40.2581	40.3596	40.3042	40.6499	40.5427	40.3952	40.4098	40.4117	40.3972	40.6014	40.6613
