,N,dim,std,jump,jump_prob,ve,L2,L2_true
5,2,1,0.01,0.3,0.5,0.0025,3.65384,1.46128
6,2,1,0.01,0.3,0.5,0.0025,3.64763,1.44937
7,2,1,0.01,0.3,0.5,0.0025,3.62192,1.33995
8,2,1,0.01,0.3,0.5,0.0025,3.6393,1.38309
9,2,1,0.01,0.3,0.5,0.0025,3.84509,1.858
10,2,1,0.01,0.3,0.5,0.0025,3.63465,1.37038
11,2,1,0.01,0.3,0.5,0.0025,3.61901,1.3549
12,2,1,0.01,0.3,0.5,0.0025,3.64639,1.44544
13,2,1,0.01,0.3,0.5,0.0025,3.63009,1.38848
14,2,1,0.01,0.3,0.5,0.0025,3.64571,1.43903
15,2,1,0.01,0.3,0.5,0.0025,3.63623,1.4102
16,2,1,0.01,0.3,0.5,0.0025,3.84998,1.86815
17,2,1,0.01,0.3,0.5,0.0025,3.64021,1.38459
18,2,1,0.01,0.3,0.5,0.0025,3.64082,1.38728
19,2,1,0.01,0.3,0.5,0.0025,3.63143,1.36359
20,2,1,0.01,0.3,0.5,0.0025,3.62075,1.33595
21,2,1,0.01,0.3,0.5,0.0025,3.64086,1.38733
22,2,1,0.01,0.3,0.5,0.0025,3.64028,1.38564
23,2,1,0.01,0.3,0.5,0.0025,3.64167,1.42929
24,2,1,0.01,0.3,0.5,0.0025,3.84072,1.84804
25,2,1,0.01,0.3,0.5,0.0025,3.65614,1.46469
26,2,1,0.01,0.3,0.5,0.0025,3.64441,1.43874
27,2,1,0.01,0.3,0.5,0.0025,3.62293,1.34235
